legacy_club_key,name,city,region,country,contact_member_id,external_url,description,created,last_updated
1276204951,St. John's Footbag Club,St. John's,Newfoundland,Canada,,,"Welcome to the newfoundland footbag club!
I started this club to basically just see if there were any other footbaggers in newfoundland.
If so, message me. It'd be nice to just all have a circle or a few competitions.

email me at if you're interested in a game.

-Ethan Lewis",Thu Jun 10 21:22:46 2010,Thu Jun 10 21:24:45 2010
1276922754,U.D Footbag Club,Clifton Heights,PA,USA,,,"The Official Upper Darby Footbag club Welcomes 
Any, and All players of the game.",Sat Jun 19 04:46:49 2010,Sat Jun 19 04:48:21 2010
1277070417,St. Louis (STL) Freestyle,St. Louis - (Kirkwood Area),Missouri,USA,80056,,"This club is open to anyone and everyone who wants to learn/meet more shredders in St. Louis. It'd be nice to see some new faces and some interested people so don't be afraid to call/email. 

It's been a lot of ups and downs in frequency of play while managing other things in life. Currently, Two of us (Kyle and Cory) are playing very often. Come shred with us.",Sun Jun 20 14:48:54 2010,Thu May 31 08:57:11 2018
1280278049,High Altitude Hacky Hangtime & Punning Society,Laramie,Wyoming,USA,81043,http://www.youtube.com/watch?v=OodDlX3DwAE,"We play what can be described as ""go for it"" hack. If it is within the realm of human possibility (or slightly beyond)to kick it, it must be pursued. We enjoy kicks which go high and involve a lot of hang time. Scoops are a favorite trick- by 'scoop' I mean picking it up on the bounce and keeping it in play. We play with hard footbags like the Juice or the less firmly packed Kanga.

That was Zen, this is now.

There are 4 regular participants and 2 or 3 irregulars. New people are welcome. 

Call ( for more info.",Tue Jul 27 17:48:39 2010,Thu Nov 25 19:53:46 2021
1280492257,THC C (TheHackCrew Crvenka),Crvenka,none,Serbia,,,Malo nas je al smo govna.,Fri Jul 30 12:19:18 2010,Fri Jul 30 12:21:18 2010
1280842047,Mielec Footbag Club,Mielec,none,Poland,,,,Tue Aug 03 13:27:35 2010,Tue Aug 03 13:27:35 2010
1281333685,Fluorescent Sombrero,Canberra,A.C.T,Australia,,,,Mon Aug 09 06:08:26 2010,Mon Aug 09 06:08:26 2010
1281974411,Xiamen Footbag Club,Xiamen,none,China,,,"Welcome to Xiamen Footbag Club!
You can visit the China footbag website www.footbag.cn, the forum will be opended soon.
 
欢迎来到厦门花式沙包社！
您可以访问中国花式沙包网www.footbag.cn，论坛不久将会开放。
国内FB玩家QQ群号：",Mon Aug 16 16:03:22 2010,Mon Aug 16 16:21:21 2010
1282737849,Loganville Kick Squad,Loganville,GA,USA,,,"Were just a few friends from school that like to freestyle it up , looking to broadening our playstyle to netball or something else, if you're around loganville/snellville/grayson area hit me up. A few of us to down to travel to kick around just email me or call me.",Wed Aug 25 12:14:19 2010,Wed Aug 25 14:05:07 2010
1284648892,Step off meh hack club,St. Paul,MN,USA,,,We need bomb Hackers,Thu Sep 16 14:55:19 2010,Thu Sep 16 14:57:33 2010
1285879298,Woodland Jr. High School Footbag Club,Fayetteville,AR,USA,,,WJHS Footbag Club,Thu Sep 30 20:42:59 2010,Thu Sep 30 20:48:25 2010
1287077651,Boone Footbag Club,Boone,NC,USA,,,Live in Boone and Love to kick bags?  Me Too!  Please e-mail me if you want to kick it.,Thu Oct 14 17:34:26 2010,Fri May 20 17:00:30 2011
1287600231,Boise Footbag Club,Boise,ID,USA,,,,Wed Oct 20 18:44:24 2010,Wed Oct 20 18:44:24 2010
1287711564,Footbag in the Woods,The Woodlands,TX,USA,,,,Fri Oct 22 01:40:45 2010,Fri Oct 22 01:40:45 2010
1288042779,Homeshool Footbag league,Keller,TX,USA,,,"Whats up Homeschoolers?! Me and a couple friends started playing hackysack a while back and i decided to create a ""group"". So here it is feel free to post whatever!",Mon Oct 25 21:42:11 2010,Mon Oct 25 21:45:11 2010
1288259443,Denver footbag club,Denver/Brighton,CO,USA,,,"Hey anyone with any skill level that wants to shred with other shredders join this club im located in the brighton/ thorton area of denver and want some people to shred with my usual shred spots is the orchard,flatirons, AMC promenade, and any open parks or spots in the listed areas call me to shred.",Thu Oct 28 09:52:03 2010,Thu Oct 28 09:55:42 2010
1288330889,Waukesha Footbag Club,Waukesha,WI,USA,,,Only join this club if you truly have a passion for foot bag and want to improve your abilities.,Fri Oct 29 05:42:41 2010,Fri Oct 29 05:46:26 2010
1289943006,Footbag Dresden e.V.,Dresden,,Germany,68096,http://www.footbag-dresden.de,"hello, everybody is  welcome,
we play net and freestyle",Tue Nov 16 13:31:02 2010,Sat Jun  2 05:40:16 2012
1290139359,Hard Stepping Footbag Club,Xalapa,Veracruz,Mexico,,,A darle al patín !.!.!,Fri Nov 19 04:04:30 2010,Fri Nov 19 04:07:00 2010
1292346726,Bucharest Footbag Club,Bucharest,none,Romania,,,"Welcome to Bucharest Footbag Club ! If you have any friends who kicks the sack, bring them along so that we can grow into a large comunity of players.",Tue Dec 14 17:12:18 2010,Mon Jan 31 11:10:01 2011
1292459491,Academic Magnet Footbag Club,North Charleston,SC,USA,,,,Thu Dec 16 00:34:18 2010,Thu Dec 16 00:44:10 2010
1292550586,Elite Footbaggers,Marietta,GA,USA,,,"We just like to have fun bagging with pals. We usually just freestyle of consecutive in a circle. We do have a bit of a competitive atmosphere, but just friendly competition.",Fri Dec 17 01:50:32 2010,Fri Dec 17 01:54:35 2010
1294165252,Prince Rupert Footbag Freestyle,Prince Rupert,British Columbia,Canada,,,"Small Town Prince Rupert Shred Sessions,  If any footbagger's make their way threw this little old town,  I'd be more than happy to shred it up with you,  I'm a experienced freestyler,  Just give me a shout out when you'll be around, well hook up.",Tue Jan 04 18:21:30 2011,Tue Jan 04 18:27:22 2011
1295149949,MFC (Masterman Footbag Club),Philadelphia,PA,USA,,,"Hopefully during the 2011-2012 school year, it will be an official club in our school, Masterman. Currently it is just a loose group of shredders. When it becomes an official club, we will hopefully have regular meetings i.e. during lunch or whenever (Hopefully get out of options).",Sun Jan 16 03:53:07 2011,Sun Jan 16 03:56:09 2011
1295624598,WhirlWind Freestylers,El Cajon,CA,USA,,,Hello!this is a club for aspiring teen footbag freestylers.meeting times will soon be specified.,Fri Jan 21 15:44:49 2011,Fri Jan 21 15:46:54 2011
1295995489,Cuesta College Footbag Club,San Luis Obispo,CA,USA,,,,Tue Jan 25 22:47:19 2011,Mon Jan 31 20:37:11 2011
1296237919,Club Footbag Medellín,Medellin,,Colombia,81409,,,Fri Jan 28 10:05:33 2011,Fri Jan 28 10:05:54 2011
1297113477,Bronco-Busting Super Scrubs,Shafter,CA,USA,,,,Mon Feb 07 21:41:09 2011,Sun Mar 27 04:11:04 2011
1298091186,Palm Harbor beast kickers,Palm Harbor,FL,USA,,,"no schedule,only me and my friends",Sat Feb 19 04:54:48 2011,Sun Mar 06 15:08:03 2011
1301011961,Small Town Kickers,Scales Mound,IL,USA,,,This is just me and a few of my friends that like to footbag in the little town of 400 people we live in. We're pretty isolated. But that doesn't stop us. We've gotten like 15 more people to start so we've kind of started a fad. :),Fri Mar 25 00:13:17 2011,Fri Mar 25 00:17:10 2011
1301172104,DnDz Footbag Club,Днепрдзержинск,none,Ukraine,,,Footbaggers Dneprodzerzhinsk goooo!!!,Sat Mar 26 20:42:26 2011,Sat Mar 26 23:17:06 2011
1301848929,Malaysia Footbag Club,Kuala Lumpur,Kuala Lumpur,Malaysia,,http://www.facebook.com/pages/Kuala-Lumpur-Malaysia/Footbag-Club-Malaysia/148497351886849,"Hello there footbagger, congratulations on being the first few footbag player in Malaysia.
Feel free to ask questions or share ur experience among the footbagers here in Malaysia!
Get updates on latest events, demos and competitions happening all around Malaysia.
Happy kicking peeps.",Sun Apr 03 16:42:32 2011,Sat May 07 00:01:29 2011
1301863023,Sack Masters,Grand Junction,CO,USA,,,We are a simple Hackey Sack club that just love to have fun!,Sun Apr 03 20:38:29 2011,Sun Apr 03 20:51:13 2011
1302051163,Footbag Evolution,Burnham,PA,USA,,,,Wed Apr 06 00:56:27 2011,Wed Apr 06 00:58:31 2011
1303602091,The Sacred Sacker's,Sacramento,CA,USA,,,"Hello!   If ya Enjoy the Sport of footbag/hackysack and you are feelin like lookin for some challenging Players to kick back with or to simply learn about how to get started into this Fun SPORT, look no further and Join Us.  = )",Sat Apr 23 23:44:24 2011,Sun Apr 24 00:35:13 2011
1303729993,Footbag Freestyle O³awa,O³awa,,Poland,81122,http://www.footbagers.cba.pl,,Mon Apr 25 04:13:27 2011,Mon Apr 25 04:14:30 2011
1304416116,International Footbag Alliance,Delphos,OH,USA,,,We are four. We are a team of long hackers looking for a little bit of fun. More info to come!,Tue May 03 09:49:20 2011,Tue May 03 09:54:38 2011
1305583421,Ohighoan Footbag Club,Sidney,OH,USA,,,Welcome to the Ohighoan Footbag Club! We are a group of people who love to hack and chill. Most of us are full time college students and the rest are just your average joe. If you wish to hang out with a group of people you can enjoy being around and have fun then join the 420th club to join footbag.org! Join OFC TODAY!,Mon May 16 22:05:34 2011,Tue May 17 01:11:50 2011
1305757145,Camdenton Footbag Club,Camdenton,Missouri,USA,81613,,,Wed May 18 15:19:30 2011,Wed May 18 15:19:30 2011
1306198829,Tampa Kickerz,Tampa,FL,USA,,,,Tue May 24 01:05:38 2011,Tue May 24 01:05:38 2011
1306205759,Guatola Footbag Club,San Felipe,Yaracuy,Venezuela,,,,Tue May 24 02:56:24 2011,Tue May 24 12:30:24 2011
1306380870,"Kick, Kick, Pass",Cheyenne,Wyoming,USA,81597,,"Hey... My Name is Dean [aka Snake] (played 10+ yrs)... Looking for some kids here in Cheyenne that can kick the sac! Recently new in town... Looking to start a Summer Circle @ Lions Park... Don't have a time or schedule set yet.. let me know what is best... 

Contact Me @

18 years of age or older PLEASE!!!!!!!!!!!!!!!!!!",Wed May 25 20:34:47 2011,Wed May 25 20:48:21 2011
1307606889,Tri-City Sackers Footbag Club,"Prescott Valley, Prescott, Chino Valley",AZ,USA,,,,Thu Jun 09 08:55:12 2011,Thu Jun 09 08:55:12 2011
1310331531,Cold Lake Footbag Club,Cold Lake,Alberta,Canada,,,"Hi! Cold Lake doesn't really have a footbag club. I made this listing so that any potential players could find me. If you're interested in Footbag and in the Cold Lake area, hit me up.",Sun Jul 10 20:59:29 2011,Mon Jul 11 00:39:01 2011
1310411228,Addicted to Sac,Romeo,MI,USA,,,"Greetings and welcome to the Addicted to Sac's official club page, we view footbag as a sport where everyone is welcome to join regardless of skill or age, as the only way to become better is through practice.  Hopefully you'll join us for a good hack.",Mon Jul 11 19:12:52 2011,Mon Jul 11 19:20:09 2011
1311091000,Tri-Cities Footbag Club,Kingsport,TN,USA,,,"Hi Footbag Fanatics!  The Tri-Cities Footbag club is a great way to share footbagging information with each other!  We welcome all players (freestyle, consecutive, golf, and net) of all skill levels!  So join!",Tue Jul 19 15:58:25 2011,Tue Jul 19 19:05:42 2011
1311389391,Q-Town Rejects,Quakertown,PA,USA,,,"Welcome to the Q-Town Rejects where training is taken seriously. With people rangeing in talent, skill, and ability. We dont discrimiate, we help, critique, focus on all aspects of the game, from most consecutive hits, To low hacking, to walk and pass, speed hack, To elimination, and other fun foot bag games that might come to mind. We are open to suggestions. Contact one of us to find out more. Did I mention we hack bare footed?",Sat Jul 23 02:50:53 2011,Mon Aug 01 05:12:36 2011
1312467731,Dutch Kountry Sacks,Lancaster,PA,USA,,,looking for footbag in dutch country? We got you covered!,Thu Aug 04 14:23:05 2011,Fri Aug 05 02:45:05 2011
1317584463,Sterling Heights Footbag Club,Sterling Heights,MI,USA,,,Just lookin for some people to hack with in my area. my phone number is on my profile.,Sun Oct 02 19:41:36 2011,Sun Oct 02 19:46:41 2011
1317677906,Centennial Footbag Club,Franklin,TN,USA,,,,Mon Oct 03 21:38:51 2011,Mon Oct 03 21:41:17 2011
1317744685,Accra Footbag Club,Accra,none,Ghana,,,,Tue Oct 04 16:11:49 2011,Tue Oct 04 16:11:49 2011
1317780844,Los Alamos Footbag Club,Los Alamos,New Mexico,USA,81902,,welcome to the LAFC we are a freestyle and canyon hack club and no meeting times have been set yet and are waiting for more members so tell your friends.,Tue Oct  4 19:14:34 2011,Wed Oct  5 20:46:34 2011
1318026995,Hilo Footbag Club,Hilo,HI,USA,,,"Aloha Hacky Sackers,

Join the FUN at Hilo's first footbag  / Hacky Sack Club!  
The Hilo Footbag Club has been started so that you can learn more about the exciting sport of footbag / Hacky Sack and develop your skills.  We will be meeting on Wednesdays and Saturdays from  2:00 ? 3:00pm at Lincoln Park.  We?ll practice some basic techniques and learn new tricks and have some fun ?kicking the bag?.  

Ages 8 and up are welcome.  We will determine skill levels and make it a fun, safe experience for everyone.

Looking forward to seeing you there!
Footbag / Hacky Sack Event Coordinator 
Skylar Thomas

Janet Louise @ Village Toy Shop / Sponsor",Fri Oct 07 22:37:54 2011,Wed Mar 07 03:44:53 2012
1318036520,Incheon Footbag Club,Incheon,,South Korea,12067,,"Lone footbagger in Incheon area, don't feel like kicking on my own.  Join me?",Fri Oct  7 18:15:44 2011,Fri Oct  7 18:29:14 2011
1318125861,Ellington High School Footbag Club,Ellington,CT,USA,,,,Sun Oct 09 02:19:43 2011,Sun Oct 09 02:21:55 2011
1318208747,RTR Footbag Club,Tyler,MN,USA,,,,Mon Oct 10 01:06:37 2011,Mon Dec 12 18:16:31 2011
1319310161,The Beaver Family Kickers,Portland,Oregon,USA,12428,http://www.facebook.com/#!/profile.php?id=100000625152618,"This club exists to plan, promote, and host the Moonin' & Noonin' Beaver Open footbag tournament.  This event has taken place every Labor Day weekend since 1981.  To learn more go to our footbag.org event listing or click on the ""Click here"" link in the ""More Information"" box below.",Sat Oct 22 12:04:14 2011,Sat Oct 22 12:11:53 2011
1319552551,FootGangers,Basel,,Switzerland,81942,,,Tue Oct 25 07:22:44 2011,Tue Oct 25 07:24:35 2011
1320083231,Penn State Footbag Club,State College,Pennsylvania,USA,69908,http://www.facebook.com/groups/212623155462298/,"We're a group of freestylers at the Penn State - University Park campus in State College. Some of us are guiltless, some are just picking up the sport. We always like new players, so join our Facebook group and hit us up.",Mon Oct 31 10:47:52 2011,Mon Oct 31 10:55:33 2011
1320449748,kickin it in good ole' naugy,Naugatuck,CT,USA,,,,Fri Nov 04 23:36:16 2011,Fri Nov 04 23:36:16 2011
1321248540,Chita Footbag Club,Chita,none,Russia,,,,Mon Nov 14 05:29:06 2011,Mon Nov 14 05:31:04 2011
1321809564,Água Boa Footbag Club,Água Boa,none,Brazil,,,"'Água Boa footbag club"" se constitui, na organizaçãode desporto do footbag no municipio de Água Boa.
Sua finalidade:                                                                               Fomentar o desporto em Escolas no munícipio e outras agremiações esportivas, bem como agregar membros a o clube.

Objetivos:
- Fomento geral do desporto FOOTBAG  no munícipio.
                                                                                          - Estabelecer grupos e nucleos de desportitas( recreacionistas) em educandarios no munícipio.
                                                                                          - Ágregar desportistas a o club ""Água Boa footbag club"".
                                                                                          - Estabelecer novos clubes de desporto no municipio.

-Contribuire e possuir apoio institucional e de patrocinios a o fomento do desporto erealização de eventos.
-Estabelecer relação e contribuição com outros clubes brasileiros em Footbag.",Sun Nov 20 17:19:42 2011,Thu Mar 01 15:43:43 2012
1322104753,Manchester Footbag Club,Manchester,CT,USA,,,,Thu Nov 24 03:19:47 2011,Thu Nov 24 03:19:47 2011
1324158014,Saint Hacktrick's Incredible Footbag Team,Dublin,none,Ireland,,,,Sat Dec 17 21:40:56 2011,Sat Dec 17 21:40:56 2011
1325802859,Emporia Footbag Club for Older Adults,Emporia,KS,USA,,,"Welcome to the Emporia Footbag Club for Older Adults. This club is for those of us who got a later start in life with the sport of footbag and want to learn, get some exercise and just have fun without any pressure. Though this club is geared primarily for older adults, we will welcome any adult 18+ from beginner to advanced that wants to socialize via the sport of footbag. There is no set place or schedule yet until we see if there is any interest besides myself.",Thu Jan 05 22:36:01 2012,Thu Jan 05 22:54:00 2012
1326651396,Maturin Footbag Club,Maturin,Monagas,Venezuela,82040,,,Sun Jan 15 10:16:52 2012,Sun Jan 15 10:16:52 2012
1328035720,Hacky Sack Club,Lubbock,TX,USA,,,This is the Hacky Sack club free for anybody to join. This is mainly a Hutchison Middle School thing but it doesnt matter.,Tue Jan 31 18:49:01 2012,Thu Feb 02 03:52:34 2012
1328291225,Hradec Králové Footbag Club,Hradec Králové,,Czech Republic,66058,http://www.footbagshow.cz,,Fri Feb  3 09:47:10 2012,Fri Feb  3 09:48:26 2012
1328392220,Net Bandits,West Linn,Oregon,USA,70060,,Net Bandits,Sat Feb  4 13:51:03 2012,Sun Sep  4 12:49:47 2016
1329943916,Fonda Footbag Club,Fonda,IA,USA,,,Welcome to the Fonda Footbag Club. We do freestyle practice and circle that just practice to get better,Wed Feb 22 20:52:02 2012,Wed Feb 22 20:53:20 2012
1331575695,Cape Town Footbag Club,Cape Town,,South Africa,76978,,"Hi All,

Mike Here...

Get in touch...

Passers by, locals, anyone who wants to have a kick/shred, all skill levels welcome.

Contact: Mike",Mon Mar 12 11:08:22 2012,Mon Mar 12 11:17:42 2012
1331821065,No Hands!,Tuba City,AZ,USA,,,"As long as you don't ""hand-job"" then its all good.

""hand-job"" is a term we use when a person grabs the hacky out of the air when kicked or served.",Thu Mar 15 14:18:03 2012,Thu Mar 15 17:06:30 2012
1331859873,Saltillo Footbag Club,Saltillo,MS,USA,,,This club is for anyone in the lee county area that's interested in playing footbag aka hacky sack.  We also welcome anyone who already knows the basics of footbag and just want to join other players in the area. This is just a recreational club until more players join so all are welcome!,Fri Mar 16 01:05:10 2012,Fri Mar 16 01:10:56 2012
1332131698,Team hackysack,Glenwood,AR,USA,,,,Mon Mar 19 04:36:22 2012,Mon Mar 19 04:36:22 2012
1333429129,Sperry Footbaggers,Sperry,OK,USA,,,You know what we do!,Tue Apr 03 04:59:30 2012,Wed Apr 04 01:00:01 2012
1333657060,Caracas Footbag Club,Caracas,Distrito  Capital,Venezuela,82150,,,Thu Apr  5 13:17:58 2012,Thu Apr  5 13:17:58 2012
1333892411,London Jams,London,none,United Kingdom,,https://www.facebook.com/groups/164464953983975/,"Thanks for connecting!  This circle is open to ABSOLUTELY ALL LEVELS!  Footbag isn't strong in the UK, so please don't be shy. Weather your just interested & never kicked before--come get inspired & learn to kick.  If your traveling or moving to the UK & are hot shit please inspire our circle & show off your skillz!  Anyone who wants coaching, I've got a program going",Sun Apr 08 13:41:47 2012,Sat Sep 01 08:22:19 2018
1334292514,Tallahassee Footbag Club,Tallahassee,Florida,USA,82160,,"Tallahassee's hacky sack foot bag club welcomes you.

Hacky sacks, Footbag's can be acquired at Party City on the parkway, Wakulla Springs State Park gift shop, Wallmart birthday party isle, and for high quality sacks Lofty Pursuites on timberlane rd. 

Go Forth and have fun!",Thu Apr 12 21:48:48 2012,Tue May 22 06:54:57 2012
1335264745,Valencia Footbag Club,Valencia,,Spain,82182,,"Hola Hackeros de Valencia!!!!

Debido a que no tenemos ningún tipo de organización en Valencia, creo que va siendo hora de empezar y crear un club de FOOTBAG. 

En principio empezaremos practicando Free Style y conforme la gente quiera dedicarse a otra modalidad de footbag, ya lo organizaremos formando equipos y competiciones.

Espero que vengais y hagamos un free style como se merece, Cuando haya nivel piensamos hacer competiciones contra Madrid, USA y Canada :)

Quien quiera formar parte del primer club de footbag que me escriba para apuntarse.",Tue Apr 24 03:52:42 2012,Fri Nov 21 05:06:19 2014
1336352505,Firebomb Footbag Club,Celina,OH,USA,,,,Mon May 07 01:02:40 2012,Mon May 07 01:02:40 2012
1336542238,Pasadena Footbag Club,Pasadena,CA,USA,,,"Welcome
Pasadena Footbag Club
is 
looking for members!",Wed May 09 05:45:02 2012,Wed May 09 06:33:33 2012
1337223212,Harrison Footbag Club,Harrison,NY,USA,,,We are a casual recreational footbag club. We all live in harrison and do this for fun.,Thu May 17 02:54:42 2012,Fri May 18 01:36:43 2012
1337480543,Quinton Footbag Club of The Galactic Foot-Empire,Quinton,OK,USA,,,Welcome footbaggers and just let me say its an honor for you to join. Hit me up if you ever want to kick the sack around. And again thanks for joining.,Sun May 20 02:23:07 2012,Sun May 20 02:24:26 2012
1337502249,NT Footbag Club FlyM,Нижний Тагил,none,Russia,,,,Sun May 20 08:24:47 2012,Sun May 20 08:24:47 2012
1337570434,Ottawa Kickers Association,Ottawa,Ontario,Canada,,,"Anyone is free to join this club I would like to build here in Ottawa.
Gettin all of the Ottawa kickers together where we can use our numbers to hack and have fun!",Mon May 21 03:21:31 2012,Mon May 21 03:22:59 2012
1338147430,San Antonio De Los Altos Footbag Club,San Antonio De Los Altos,Miranda,Venezuela,77512,,,Sun May 27 12:37:20 2012,Sun May 27 12:37:20 2012
1339680237,Clearwater Kickers,Clearwater,Florida,USA,78680,,Right now this club consists of only me! I'm trying to get a group together for a weekly session and I thought this would be a good place to start.,Thu Jun 14 06:24:23 2012,Fri Jun 20 20:19:05 2014
1340408418,We Kick,Richmond,Virginia,USA,52708,,,Fri Jun 22 16:49:59 2012,Fri Dec 11 14:38:09 2015
1340482661,Vizcaya Footbag Club,Caracas,Miranda,Venezuela,82270,,,Sat Jun 23 13:18:13 2012,Sat Jun 23 13:20:46 2012
1340829366,Anderson University Hack Circle,Anderson,IN,USA,,,"The Anderson University Hack Circle (AUHC) is a school sponsored club, but guests are welcome to join in on the fun. As of right now we do freestyle and circle kicking but soon will be learning how to play footbag net. If you want to stop by, please contact us through the e-mail address listed. Thanks!",Wed Jun 27 20:37:51 2012,Sat Sep 08 22:11:24 2012
1341398741,Footbag Brothers,Пловдив,none,Bulgaria,,,Plovdiv's Footbag Brothers,Wed Jul 04 10:46:02 2012,Wed Jul 04 10:49:09 2012
1342070957,Red Wing Footbag Competition,Red Wing,MN,USA,,http://www.facebook.com/RedWingFootbagCompetition,,Thu Jul 12 05:29:56 2012,Thu Jul 12 05:33:00 2012
1342344668,Will County Footbag Club,Manhattan,IL,USA,,,Please email me for time and info.,Sun Jul 15 09:36:48 2012,Fri Jul 20 06:31:27 2012
1343153022,Oroville Freestyle Footbag Club,Oroville,CA,USA,,,"Hello my name is Chris , I've been playing off & on for aprox. 20 yrs. achieved 760 something concecutive kicks about 10 years back . Been serious about learning tricks in the past year . I'm always looking for a circle , and interested in anybody who wants to kick it . Looking for some one to challenge me & learn from for some time , all are welcome in my circle.",Tue Jul 24 18:05:16 2012,Thu Aug 02 16:42:55 2012
1344889889,Titletown Footbag Net Club,Valdosta,GA,USA,,,"We are a group of guys looking for more footbag netters. We are very active with play, indoors and outdoors. The group is new to net but most have hacked for a while. Anyone interested in joining for pick up games or for full time let us know and we will let you know time and dates.",Mon Aug 13 20:37:12 2012,Tue Sep 04 18:37:12 2012
1345782402,Winchester Footbag Club,Winchester,OH,USA,,http://www.facebook.com/HackySackTennis,We are welcoming any new hacky sack players or anyone interested in learning how to hacky sack.,Fri Aug 24 04:27:24 2012,Fri Aug 24 04:30:55 2012
1346079090,CJHS Tigers Footbag Club,Chicago,Illinois,USA,82389,,,Mon Aug 27 07:52:19 2012,Mon Aug 27 07:52:19 2012
1346632140,Dansville Footbagging Club,Dansville,NY,USA,,,We are a small friendly club in New York consisting of only two teenage members at the moment. Neither of us are too good so newbies or novices should feel right at home. We're looking for some more people that are serious about learning freestyle in the area and we would be glad to find a few.,Mon Sep 03 00:31:00 2012,Mon Sep 03 00:49:13 2012
1347509751,Humboldt County Footbag Club,Arcata,CA,USA,,http://www.facebook.com/HumboldtCountyFootbagClub?ref=hl,"Anyone is welcome; beginners and experts, anyone from Humboldt County, if you can kick a footbag, you can join this club.",Thu Sep 13 04:16:40 2012,Thu Sep 13 23:48:18 2012
1347734309,Muskegon Footbag Club,Muskegon,MI,USA,,,Im starting a footbag club in Muskegon if anyone around the muskegon area wants to come hack ill be putting up more information soon on a location,Sat Sep 15 18:38:48 2012,Sat Sep 15 19:02:02 2012
1350809114,the clowns of hacky,Woodward,OK,USA,,,,Sun Oct 21 09:01:43 2012,Sun Oct 21 09:01:43 2012
1351130981,2K Footbag Club,Caracas,Miranda,Venezuela,,,"bienvenido al 2k!!!!
a jugar net y el resto se ve en la cancha jejejejejeje",Thu Oct 25 02:12:14 2012,Thu Oct 25 02:20:46 2012
1351146382,Silver State Footbag Club,Reno,Nevada,USA,82448,,"We're a new club with a few members, most new to the scene. We're down to kick when ever we can. Anyone is welcome, come join us!",Wed Oct 24 23:26:46 2012,Wed Oct 24 23:38:23 2012
1351784329,\m/ichigan footbag,Detroit,Michigan,USA,82454,,"Club President: David Moutard
Underlings: Zach, Adam, Anton, Johnny, Ryan, Brandon, Robert are experienced freestylers,meeting at least once a week
Contact any time. 

We are eager to kick and meet new people:) We play freestyle, 4-square, hack, and occasionally host skilled out of town visitors, so come have fun!

don't hesitate to contact if you are interested in learning how to freestyle or just want to kick with serious ""hackers""

Contact us as a group on Facebook ""Michigan Footbag""
or contct me personally

Ciao",Thu Nov  1 08:39:23 2012,Wed Sep  7 17:33:34 2016
1352705524,New Shuttlecock Generation,Mönchhof,,Austria,82434,http://newshuttlecockgeneration.org,"Welcome to Burgenland!

We are a group of young people addicted to the sport called shuttlecock - a funny game originated in asia and played on a badminton court. 2 years ago we got in touch with the footbag community in vienna and we decided to expand our play to footbag-net and sepak-takraw as those sports use similar techniques, gameplay and court..
this years we join the national championships in footbag-net in linz the city of steel to find out how similar it really is ;)

nice greetings from Burgenland (florida of austria)!

Mike (Obmann)",Sun Nov 11 23:33:18 2012,Sun Nov 11 23:41:16 2012
1355202123,Foot solja Footbag Club,Waseca,MN,USA,,,"My name is kory. This club is out of waseca and its open to anyone. I dont have a scheduled time or location yet but ill figure it out if i gather up some members.my phone number is there is no good or bad time to hit me up, if you feel like it just do it.",Tue Dec 11 05:03:29 2012,Tue Dec 11 05:09:40 2012
1355964195,Schenectady Footbag Club,Schenectady,NY,USA,,,,Thu Dec 20 00:43:53 2012,Thu Dec 20 00:43:53 2012
1362945652,Palm Coast Footbag Club,Palm Coast,FL,USA,,,,Sun Mar 10 20:01:16 2013,Sun Mar 10 20:01:16 2013
1364195588,S.A.C - Sac Attack Crew,Canberra,A.C.T,Australia,82588,,Up and coming hackysack/footbag crew in Canberra. S.A.C comprises of 7 members so far.,Mon Mar 25 00:14:09 2013,Mon Apr  8 04:24:16 2013
1365350268,Oxford Footbag Club (a.k.a. HackySackSoc),Oxford,,United Kingdom,58640,http://users.ox.ac.uk/~kell3138/my_soc/hacksack.html,"Hello!

This is a group for people who live in Oxford (both students and locals welcome).",Sun Apr  7 08:58:45 2013,Wed Oct 29 04:27:02 2014
1367809200,IUJO Footbag Club,Caracas,Distrito Capital,Venezuela,82631,http://www.facebook.com/groups/287526047941564/,,Sun May  5 20:04:50 2013,Sun May  5 20:13:27 2013
1367907384,West Valley Hacky Sack club,West Valley,UT,USA,,,Hello! We are brand new and looking for members in our area. We are not experts by any means but we enjoy the game. We would be happy to have anyone from beginner to expert. Just come have some fun!,Tue May 07 06:17:13 2013,Tue May 07 06:22:13 2013
1368907297,grand raipids footbag,Grand Rapids,Michigan,USA,82599,,,Sat May 18 13:04:02 2013,Sat May 18 14:10:10 2013
1375623891,Emerald Isle Footbag Club,Emerald Isle,North Carolina,USA,82747,,"Hi, if you live in the Emerald Isle area, please join this club and send me an e-mail so we can set up a hack schedule. Hacky sack is my life, more people need to become interested.",Sun Aug  4 06:45:03 2013,Sun Aug  4 06:48:30 2013
1379698765,Penn State Footbag Club,State College,Pennsylvania,USA,82755,http://www.facebook.com/groups/212623155462298,"The PSU Footbag Club welcomes kickers of any skill level and background to join us in our sessions, tournament travels, and other non-footbag related revelry! The club is based on the University Park campus of the Penn State University. We have many active members and are always looking to teach newcomers and help the sport grow. You do not have to be a student at the university to kick with us.",Fri Sep 20 10:39:42 2013,Fri Sep 20 13:05:29 2013
