"name","slug","sources","category","ecosystems","signal_trace"
"Surging Ducking Motion (Overdose)","surging-ducking-motion-overdose","stanford","B","ducking","match=folk-name-with-parenthetical-reading"
"Surging Mirage (Surge)","surging-mirage-surge","stanford","B","","match=folk-name-with-parenthetical-reading"
"Surging ss Osis (Nobius)","surging-ss-osis-nobius","stanford","B","","match=folk-name-with-parenthetical-reading"
"Surging Superfly (Finnishfly)","surging-superfly-finnishfly","stanford","B","","match=folk-name-with-parenthetical-reading"
"Surging Symposium Reverse Whirl (Surgery)","surging-symposium-reverse-whirl-surgery","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Surging Symposium Torque (Chilly Philly Sauce)","surging-symposium-torque-chilly-philly-sauce","stanford","B","symposium|blender-torque","match=folk-name-with-parenthetical-reading"
"Surging Whirl (Surreal)","surging-whirl-surreal","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Swirling Dragon (Spitfire)","swirling-dragon-spitfire","stanford","B","whirl-swirl|dragon-rake","match=folk-name-with-parenthetical-reading"
"Swirling Osis (Reverse Twirl)","swirling-osis-reverse-twirl","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Swirling Reverse Swirl (Zig Zag)","swirling-reverse-swirl-zig-zag","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Symposium Barfly (Super Fly)","symposium-barfly-super-fly","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium Bubba Butterfly (Gaywalk)","symposium-bubba-butterfly-gaywalk","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium DDD (Shaft)","symposium-ddd-shaft","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium DLO (Nova)","symposium-dlo-nova","stanford","B","symposium|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Symposium DOD (Blacula)","symposium-dod-blacula","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium Illusion (Flail)","symposium-illusion-flail","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium Paradon (Dolomite)","symposium-paradon-dolomite","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium Scattered Swirl (Double Helix)","symposium-scattered-swirl-double-helix","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Symposium Twirl (Swivel)","symposium-twirl-swivel","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Symposium Whirling Flapper (Singularity)","symposium-whirling-flapper-singularity","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Symposium Whirling Swirling Mirage (Croxton)","symposium-whirling-swirling-mirage-croxton","stanford","B","symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Tapping Butterfly (Tap Down)","tapping-butterfly-tap-down","stanford","B","","match=folk-name-with-parenthetical-reading"
"Tapping Diving Mirage (Alpine Tap)","tapping-diving-mirage-alpine-tap","stanford","B","","match=folk-name-with-parenthetical-reading"
"Tapping Drifter (Tremor)","tapping-drifter-tremor","stanford","B","","match=folk-name-with-parenthetical-reading"
"Tapping Mirage (Tap)","tapping-mirage-tap","stanford","B","","match=folk-name-with-parenthetical-reading"
"Tapping Paradon (Kiwi)","tapping-paradon-kiwi","stanford","B","","match=folk-name-with-parenthetical-reading"
"Tapping Swivel (Bidet)","tapping-swivel-bidet","stanford","B","","match=folk-name-with-parenthetical-reading"
"Tapping Torque (Spinal Tap)","tapping-torque-spinal-tap","stanford","B","blender-torque","match=folk-name-with-parenthetical-reading"
"Tapping Twirl (Tapwater)","tapping-twirl-tapwater","stanford","B","","match=folk-name-with-parenthetical-reading"
"Tapping Whirling Swirl (King Kong)","tapping-whirling-swirl-king-kong","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Terraging Legover (Enterrage)","terraging-legover-enterrage","stanford","B","","match=folk-name-with-parenthetical-reading"
"Terraging Mirage (Entree)","terraging-mirage-entree","stanford","B","","match=folk-name-with-parenthetical-reading"
"Terraging ss Clipper (Terawhirl)","terraging-ss-clipper-terawhirl","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Toe Gyro Torque (Tobyus)","toe-gyro-torque-tobyus","stanford","B","gyro-spyro|blender-torque","match=folk-name-with-parenthetical-reading"
"Toe Spinning Double Down (Scorpion’s Toe Nail)","toe-spinning-double-down-scorpions-toe-nail","stanford","B","spinning|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Triple Mirage (Triage)","triple-mirage-triage","stanford","B","","match=folk-name-with-parenthetical-reading"
"Triple Over Down (Orpheus)","triple-over-down-orpheus","stanford","B","","match=folk-name-with-parenthetical-reading"
"Triple Pixie (Trixie)","triple-pixie-trixie","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Twinspinning Mirage (Tornado)","twinspinning-mirage-tornado","stanford","B","spinning|inspinning","match=folk-name-with-parenthetical-reading"
"Twisted Mirage (Twist)","twisted-mirage-twist","stanford","B","","match=folk-name-with-parenthetical-reading"
"Warped Butterfly (Peg Leg Beater)","warped-butterfly-peg-leg-beater","stanford","B","","match=folk-name-with-parenthetical-reading"
"Warped Mirage (Warp)","warped-mirage-warp","stanford","B","","match=folk-name-with-parenthetical-reading"
"Warped Symposium Mirage (Warp Speed)","warped-symposium-mirage-warp-speed","stanford","B","symposium","match=folk-name-with-parenthetical-reading"
"Whirling Gyro Mirage (Blister)","whirling-gyro-mirage-blister","stanford","B","gyro-spyro|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Whirling Osis (Blender)","whirling-osis-blender","stanford","B","whirl-swirl|blender-torque","match=folk-name-with-parenthetical-reading"
"Whirling Reverse Whirl (Bling Blang)","whirling-reverse-whirl-bling-blang","stanford","B","whirl-swirl","match=folk-name-with-parenthetical-reading"
"Wonton Butterfly (Frontside Tripwalk)","wonton-butterfly-frontside-tripwalk","stanford","B","","match=folk-name-with-parenthetical-reading"
"Wonton Illusion (Frontside Toe Blizzard)","wonton-illusion-frontside-toe-blizzard","stanford","B","","match=folk-name-with-parenthetical-reading"
"Wonton Mirage (Frontside Toe Blur)","wonton-mirage-frontside-toe-blur","stanford","B","","match=folk-name-with-parenthetical-reading"
"Wrecking Torque (Spinning Mobius)","wrecking-torque-spinning-mobius","stanford","B","spinning|blender-torque","match=folk-name-with-parenthetical-reading"
"X(unwrap)","x-unwrap","stanford","B","","match=folk-name-with-parenthetical-reading"
"X_(walk)","x-walk","stanford","B","","match=folk-name-with-parenthetical-reading"
"Zulu Far Clipper (Red Ribbon)","zulu-far-clipper-red-ribbon","stanford","B","","match=folk-name-with-parenthetical-reading"
"Zulu Infinity (Zulu Le Loup)","zulu-infinity-zulu-le-loup","stanford","B","","match=folk-name-with-parenthetical-reading"
