person_id,person_name,country,first_year,last_year,event_count,placement_count,bap_member,bap_nickname,bap_induction_year,fbhof_member,fbhof_induction_year,freestyle_sequences,freestyle_max_add,freestyle_unique_tricks,freestyle_diversity_ratio,signature_trick_1,signature_trick_2,signature_trick_3
c81a36f8-641c-514a-9d7f-a0f5dc2b1333,Khyle Clarence Martin,France,2025,2025,1,2,0,,,0,,,,,,,,
c62caa8a-cd4d-5492-832d-250718c690cb,Kian Malone,New Zealand,2000,2000,1,1,0,,,0,,,,,,,,
b76be9ba-0d58-5747-8ab1-11f3e3e5cc8d,Kim Era,,,,0,0,0,,,0,,,,,,,,
25f020c8-edfa-5323-8ece-671cb88e0f50,Kim Mortensen,Denmark,2006,2006,1,1,0,,,0,,,,,,,,
9894c9d2-378b-5de9-9532-fff3f4067cf8,Kim Salin,,,,2,2,0,,,0,,,,,,,,
ebdd36cc-1f02-5a37-b951-1e595abce175,Kim Savard,Canada,2021,2024,3,10,0,,,0,,,,,,,,
e82676be-6325-5b7f-8db0-d80381bb095a,Kim Westover,,,,1,1,0,,,0,,,,,,,,
764c7d50-eccf-5d5d-8a86-a5f681406fd5,Kimball Isaacson,Canada,1999,2001,3,5,0,,,0,,,,,,,,
f2936893-0ca3-5314-b8fe-8f89595b93d0,Kinga Gwozdz,Poland,2010,2015,4,7,0,,,0,,,,,,,,
d6ab698a-785e-5f1e-811a-d3c61e4c2474,Kinga Gwó¼d¼,,,,,,,,,,,,,,,,,
1658ef95-0402-5e7d-bdcb-bb936d363b75,Kinga Gwźdź,,,,,,,,,,,,,,,,,
4af30853-d8fa-562c-8297-baebaef84eba,Kiraly Zoltan,Hungary,2002,2002,1,1,0,,,0,,,,,,,,
0e4c2b8e-963a-543f-9c57-ec42b04b5f73,Kirchner Viktor,,,,1,1,0,,,0,,,,,,,,
a6352d66-fad2-591b-bd83-06d4f57e981a,Kirill Kaluga Gurov,Russia,2004,2004,1,1,0,,,0,,,,,,,,
2bad303f-d97b-5cb1-bfaf-d96be0bdca37,Kirk Mcadams,United States,2000,2000,1,1,0,,,0,,,,,,,,
88c007f7-b6b2-52ab-8f14-3fd5672eaf70,Kirsten,,,,,,,,,,,,,,,,,
54f50f09-e686-5f8f-ae29-08fe185827da,Kirsten Anhuth,,,,1,1,0,,,0,,,,,,,,
4c83d24f-d1aa-5f4d-950b-d1900e2ba1d5,Klaus Steinert,,,,1,1,0,,,0,,,,,,,,
fb24eca7-0800-50ce-b5d1-63e5e9072f20,Klemens Längauer,,,,,,,,,,,,,,,,,
08006721-8766-5d37-9dae-c91fef984657,Klemenz Lngauer,,,,,,,,,,,,,,,,,
b41cedc4-cb5f-5d49-899f-5a04af4092da,Klemenz Längauer,Austria,2007,2013,5,15,0,,,0,,,,,,,,
611e6d57-6e00-51ad-905c-22270933ff9d,Kobe,,,,,,,,,,,,,,,,,
59f616c3-2b63-5aa1-a64a-cd022c67c562,Kobec Nikita,Russia,2009,2009,1,2,0,,,0,,,,,,,,
7ba24b75-0e48-57c1-9d92-c146b0427c36,Kocyk Sylwia,Poland,2007,2008,2,2,0,,,0,,,,,,,,
6348f3f4-0927-58f0-8c08-56327f7f552c,Kolo,,,,,,,,,,,,,,,,,
e1516061-3165-5cd9-b2a4-4ef42ba87042,Kolo FoundaQ,United States,2001,2001,1,1,0,,,0,,,,,,,,
cba5f203-2db7-5cfe-a180-c55f7f374f5e,Kolya Moyer,United States,2010,2012,2,3,0,,,0,,,,,,,,
48252036-548a-5a11-a56e-3608ba58ee4e,Konrad Chlebny,Poland,2010,2012,5,9,0,,,0,,,,,,,,
4fa20318-0470-5407-8a0e-bd7f14c2c865,Konstantin Babchuk,Slovakia,2016,2016,1,1,0,,,0,,,,,,,,
8398e0d5-0196-584f-85b5-c9ec4685bf32,Korff,,,,,,,,,,,,,,,,,
b42596e6-dd7b-5660-9f60-b226257ab0eb,Kosuke Wakayama,United States,2010,2010,1,1,0,,,0,,,,,,,,
b7a87824-0fc5-59f5-af08-6bfc1e043766,Kovesdi Gabor,Hungary,2002,2002,1,1,0,,,0,,,,,,,,
be3cf8fa-f4aa-5fd0-a9fb-92aebc80fd05,Krakkou Tom,Switzerland,2006,2006,1,1,0,,,0,,,,,,,,
6740af6e-0ec5-5cb4-86ed-0f5993ef6ebf,Kralj,,,,,,,,,,,,,,,,,
84a3396e-93db-5acb-9401-3e546b944b5a,Kreil,,,,,,,,,,,,,,,,,
ac473b04-d9d9-5ab9-90d7-c14fb52ca4ee,Kris,,,,,,,,,,,,,,,,,
11eddf6e-f133-57e4-a1c3-7f50d5bdb65a,Kris Johnson,United States,1997,1997,1,1,0,,,0,,,,,,,,
12862941-97ef-53c3-bafa-8629a52bbb2e,Krishna Gates,United States,2001,2001,2,4,0,,,0,,,,,,,,
a1bbdff5-7782-54cb-b89b-894d3e106457,Krista Medek,United States,1997,1997,1,1,0,,,0,,,,,,,,
e59061b6-039b-5859-8031-88cf05e44c2f,Kristian Julev,,,,1,1,0,,,0,,,,,,,,
b589bf08-0664-50b8-94ea-eca9fcec0344,Kristian Simeonov,Bulgaria,2016,2018,6,10,0,,,0,,,,,,,,
dbb92999-00a6-59c0-823f-b079a259929d,Kristian Tonev,,,,1,1,0,,,0,,,,,,,,
0ddda303-66ea-5985-9294-3882e7fe5845,Kristiyan Dimitrov,Bulgaria,2017,2018,3,5,0,,,0,,,,,,,,
f07b9590-cb35-55ba-8277-3e9c15e177d0,Krystian Bubula,Denmark,2013,2015,2,8,0,,,0,,1,11.0,6,1.0,ducking butterfly,ripwalk,whirl
33021da9-34aa-56fa-95f2-f31a6b2b6bca,Krystof Maler,Czech Republic,2008,2018,13,22,0,,,0,,,,,,,,
4985512e-fb0b-5775-bf44-d492199ec17a,Kryštof Maléř,,,,,,,,,,,,,,,,,
f05ef0e7-ec69-5ffc-a4a8-104970b8e590,Krzysiek Figiel,Poland,2005,2005,1,1,0,,,0,,,,,,,,
45df9516-d601-57df-9502-60cb1b3ed1bb,Krzystof Sobotka,Poland,2011,2011,1,1,0,,,0,,,,,,,,
0f7f6569-5bf8-5c40-8c79-5084f462c531,Krzysztof Osikowski,Poland,2005,2005,1,1,0,,,0,,,,,,,,
f5a9e806-eea5-5035-9c1a-916cc8cd2000,Krzysztof Sobtka,,,,,,,,,,,,,,,,,
ddf2f704-a4d2-5653-a82a-45987d37645c,Krzysztof Sobótka,Poland,2007,2011,10,24,0,,,0,,1,4.0,5,0.833,swirl,pixie,stepping
71d9c0ca-ac16-53a7-b604-d4ee36eaee28,Król Tomasz,Poland,2007,2007,1,2,0,,,0,,,,,,,,
57a9abcc-055d-5f63-9765-0ebb8f405fef,Kuba Grabarczyk,Poland,2008,2025,15,27,0,,,0,,,,,,,,
7803c245-2181-5686-bd08-95d6d178974a,Kuba Mosciszewski,Poland,2014,2024,3,3,0,,,0,,,,,,,,
63d78565-72d9-526f-92d9-b45c16859444,Kuba Mo¶ciszewski,,,,,,,,,,,,,,,,,
15c4995b-b6c3-57a0-8cef-f7741ebd8f26,Kuba Worek,Poland,2009,2009,1,1,0,,,0,,,,,,,,
13272576-5e70-5828-89eb-5068ad59ace5,Kuharenko Evgeniy,Russia,2004,2009,2,3,0,,,0,,,,,,,,
045347df-b585-5abd-a328-2c875a8af179,Kuopio,,,,,,,,,,,,,,,,,
875ef585-6b34-5acc-85ef-b70356e04e72,Kurt Alford,United States,2007,2007,1,1,0,,,0,,,,,,,,
d7059564-ee81-570b-80ea-1be696f7a83d,Kurt Piotr,Poland,2007,2007,1,1,0,,,0,,,,,,,,
1a9cd549-92f8-5a48-a5e5-f1e808879667,Kutyniuk Kacper,Poland,2007,2007,1,1,0,,,0,,,,,,,,
4f5d274c-6752-57f3-a4ca-98c02d67af65,Kylberth Sosa,Venezuela,2012,2012,1,2,0,,,0,,,,,,,,
86980306-cec1-5dd8-a792-c52affbf5997,Kyle,,,,,,,,,,,,,,,,,
d9c61a4d-57b3-50eb-a5e1-f0efecc3f798,Kyle Baird,United States,1998,2000,4,8,0,,,0,,,,,,,,
91e3ecb2-28a5-5de7-8746-827c2e417d75,Kyle Beauliv,United States,1997,1997,4,5,0,,,0,,,,,,,,
d7d03949-b53e-55cf-9475-3ecdc1991100,Kyle Corff,United States,2025,2025,1,2,0,,,0,,,,,,,,
c65ee681-8be4-5caa-ad79-372b1de9f5be,Kyle Crawford,United States,1998,2002,4,5,1,Kung Fu,1998,0,,,,,,,,
aa260fca-6775-50bc-953b-3664d656878c,Kyle Hale,United States,2019,2019,1,1,0,,,0,,,,,,,,
9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,United States,2006,2007,6,12,0,,,0,,1,16.0,9,0.643,symposium,dimwalk,mirage
5c26d168-2b32-5491-b265-42357b2de3ba,Kyle Marriner,United States,2008,2008,1,1,0,,,0,,,,,,,,
91ddb9cc-470b-5788-9640-0d2b486bc942,Kyle Redeccop,Canada,2000,2000,1,2,0,,,0,,,,,,,,
b20ba292-aa4b-5271-817a-d1a80bcb4d65,Kyle Warren,Canada,2008,2008,1,4,0,,,0,,,,,,,,
71124850-599c-5081-82e4-536c5372efac,Kyrta,,,,,,,,,,,,,,,,,
ee232d1e-ace6-5909-9933-a51b321330ca,"Kärki,Tuomas",,,,,,,,,,,,,,,,,
984ce623-d9ca-5140-8de2-0b7676895f38,Künzel,,,,,,,,,,,,,,,,,
633f9b42-16e4-5755-8199-5f9aa4e3dbac,L Legault,,,,,,,,,,,,,,,,,
4adba7fa-0457-5639-b284-63ef2e794979,L Sauez,,,,,,,,,,,,,,,,,
9a64696b-4284-558a-9cc9-79e2e3e7b60f,L. Legault,,,,,,,,,,,,,,,,,
71e39cb0-61f1-5afa-9091-0f3c8c9dce27,L. Uebele,,,,,,,,,,,,,,,,,
cf3c5975-4847-568a-8447-67055ac1ab39,L. W.-Lavallée,,,,,,,,,,,,,,,,,
70fc493b-d19a-5f12-ac00-a3986686f2f4,La L'Esprance,,,,,,,,,,,,,,,,,
69ac7c1e-0496-5b6f-b2a1-989c627a4dc2,Ladell,,,,,,,,,,,,,,,,,
bc3b5f42-2582-528a-a8ad-83a73cd62019,Laine Miikka,,,,1,1,0,,,0,,,,,,,,
b90e988c-c608-5200-91aa-4c4e2a355c9e,Lamps,,,,,,,,,,,,,,,,,
ddaf1f62-5f31-5f6d-897c-2b4b8aec1f93,Lance Rapp,United States,2001,2001,1,2,0,,,0,,,,,,,,
3587cca8-27c1-5ee1-a8a0-e3b9b7bb70e5,Lance Thompson,United States,2004,2004,1,1,0,,,0,,,,,,,,
91051e19-2663-50dc-b447-c24ff4701d13,Lander Campo,Spain,2025,2025,5,5,0,,,0,,,,,,,,
2845d972-f753-55a6-9e3b-3012cdacc50d,Landon Tricks Chappell,United States,2001,2001,1,1,0,,,0,,,,,,,,
96334482-f1dc-55c2-b1dd-f6fc5b72f171,Lani Rector,,,,2,2,0,,,0,,,,,,,,
f4a17b34-10e0-50e1-a72d-e985d3c7b501,Larry Doyle,United States,1997,2008,4,4,0,,,0,,,,,,,,
a9ca489a-a71f-5e28-ab31-65a1a91476c8,Larry Workman,United States,2010,2014,5,7,0,,,0,,,,,,,,
82ff0f3f-6bfe-5ac8-8c4e-91a76ae4eee2,Lars Aue,,,,,,,,,,,,,,,,,
21cad2ce-d0c2-51e3-976c-8dc4d6ce65f9,Lars Murkner,,,,1,1,0,,,0,,,,,,,,
ed94948e-1d61-5620-97ef-ae94084d0b95,Lars Schultz,Czech Republic,2000,2000,1,1,0,,,0,,,,,,,,
458918b8-ce3c-5bf9-998d-cc11a53e1109,Larsen Tobias,Denmark,2004,2004,1,1,0,,,0,,,,,,,,
1845d6ee-79c0-57bb-8474-0139e2a4e555,Lassad Yacoub,France,2003,2003,2,2,0,,,0,,,,,,,,
67e21d6a-cfdc-5ecd-a023-66eed90ce770,Lassd Yacoub,France,2006,2006,1,1,0,,,0,,,,,,,,
2790d60e-ff64-5321-90ce-efaf98df1130,Lasse Christiansen,,,,1,1,0,,,0,,,,,,,,
475fdef6-6675-5583-b081-a5d178fc5c74,Lasse Liimatta,,,,1,1,0,,,0,,,,,,,,
ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,Finland,2001,2005,10,13,1,,2004,0,,3,13.0,8,0.571,blurry whirl,whirl,spinning whirl
58584d2c-e3e4-5c85-a789-0450c30cc8b7,Lassi Taskinen,Finland,2003,2003,1,1,0,,,0,,,,,,,,
85c5cf72-cfca-57f1-b0be-4d698d911593,Laura Aramendia,,,,1,1,0,,,0,,,,,,,,
3bf2aebf-67a0-52c7-9645-38a7342778c8,Laura Chouèri,,,,1,1,0,,,0,,,,,,,,
d2ec728e-729e-5ba9-bb41-72c88b2b7b09,Laura Cooley,,,,1,2,0,,,0,,,,,,,,
bce2eff0-de6b-53e1-842a-003c2cf6bf22,Laura Samojlowicz,,,,,,,,,,,,,,,,,
1b15b449-50f7-5c23-bac4-dd6e6c5a027c,Laura Samojlowitz,Spain,2011,2011,1,5,0,,,0,,,,,,,,
aba47442-75b8-5d1d-bcb7-b41debc3d661,Laura Zeller,,,,1,1,0,,,0,,,,,,,,
904e161e-81e8-5d30-88e4-10c988262089,Laurence DuMont,,,,,,,,,,,,,,,,,
1663b147-0d39-5732-8c6f-5671055aa4c3,Laurent Beaudin,Canada,2020,2020,2,3,0,,,0,,,,,,,,
c14c15c2-84dc-57a2-86f2-cec477d7662d,Laurent Cornu,France,2006,2017,7,16,0,,,0,,,,,,,,
fdb6cee1-5a63-5faa-88e8-df2c4203ab3e,Laurenz Prokoph,,,,,,,,,,,,,,,,,
1967548f-4126-53f1-94c4-50d766d54878,Laurenz Prokopp,Austria,2007,2019,9,11,0,,,0,,,,,,,,
919e8d68-71d6-54f7-b9a7-5af23296d649,Lauri Ahonen,Finland,1998,1999,2,3,0,,,0,,,,,,,,
69667b03-2f4f-55b7-9c2f-79a5b60f362b,Lauri Airinen,Finland,2009,2014,12,28,1,Madness,2012,0,,,,,,,,
d02af1ed-7c5d-5ee3-8dbe-422421ec5b3a,Lauri Jaakkola,Germany,2005,2006,2,2,0,,,0,,,,,,,,
a2fe88ae-5233-5a48-b0e1-d7c2e10475d6,Lauri Ogawa,Finland,2002,2002,1,2,0,,,0,,,,,,,,
44a4a929-c3fc-5e7e-8398-8c795cd5dc8a,Lawrence Dumont,Canada,2009,2009,4,6,0,,,0,,,,,,,,
53e79e50-2b7a-5808-9d60-7b3571ad1fd4,Leandro Ribeiro,Venezuela,2012,2013,8,14,0,,,0,,,,,,,,
9003820a-b320-59bd-9fb7-101158eada83,Leanne Mackrow,,,,,,,,,,,,,,,,,
659eb07b-293f-5597-8405-40ea7eed4868,Leanne Makcrow,,,,,,,,,,,,,,,,,
c9312d25-2097-5826-ba39-6de3a7ee7043,Leanne Makcrow,United States,1999,2017,17,50,0,,,0,,,,,,,,
a6ac429b-c0c0-5339-bebd-6330299e5b0f,Lee Byrd,United States,2004,2004,1,3,0,,,0,,,,,,,,
4901847d-1c88-5fda-aca5-a24c19da90d9,Lee Guenther,,,,3,4,0,,,1,,,,,,,,
1d905b31-9e00-5e46-95da-5ddd122e1308,Lee Hammons,United States,1998,1998,2,2,0,,,0,,,,,,,,
775b1aa9-1f18-5a84-8b92-57c693806da9,Lee S.,United States,2006,2006,1,2,0,,,0,,,,,,,,
754d767c-363d-51f8-ac47-6f0a993c0ff7,Lee Van Sickle,United States,2006,2006,2,3,0,,,0,,,,,,,,
a5d7821c-9779-5cf2-a4f9-f23ae29f58c4,Legault,,,,,,,,,,,,,,,,,
c85641ce-a4b4-51ea-8cd1-0d02f054331b,Legbeater -> Pdx legbeater,,,,,,,,,,,,,,,,,
5fe356a0-1194-5376-8fb0-b264ba093b3c,Legbeater -> Vortex,,,,,,,,,,,,,,,,,
ff688ea3-8860-5c35-a1ea-25a93e316dfa,Leif Landslan,Sweden,2006,2006,1,1,0,,,0,,,,,,,,
70f84b64-5ac5-5082-91ac-8ad71f54b127,Leimar Salas,Global,2021,2021,1,1,0,,,0,,1,12.0,2,0.667,ducking butterfly,ducking osis,
60a591e7-f33b-51d4-ba2f-a43c58c03c77,Leiner Hevia,Venezuela,2009,2015,15,26,0,,,0,,,,,,,,
c80d706c-9415-55bf-be58-2afbe914adfc,Lemiux,,,,,,,,,,,,,,,,,
40624e68-19a3-53b1-a13a-e7dea012bb23,Lena Mlakar,France,2006,2025,37,99,0,,,0,,,,,,,,
d6c77b3c-7095-517b-ab26-d914911e885b,Lena Mlakar Jereb,,,,,,,,,,,,,,,,,
36b288af-7c18-5501-bd1c-84fafb78f31a,Lena Mlaker,,,,,,,,,,,,,,,,,
d07b877b-9efc-5169-8974-12104e7b3319,Lena Scheiwiller,Switzerland,2005,2010,8,9,0,,,0,,,,,,,,
98852856-511e-5365-bbe4-314c4840c8ca,Lengyel Eszter,Hungary,2001,2001,1,1,0,,,0,,,,,,,,
4ea3c32c-ba79-5e8b-8203-42efc78349ca,Lenneis Verena,Denmark,2004,2004,1,1,0,,,0,,,,,,,,
b6646cec-1401-5fbe-8d7e-66b38d7dde71,Leo,,,,,,,,,,,,,,,,,
65a44002-90d7-5714-ac66-7bb4cf204376,Lepley,,,,,,,,,,,,,,,,,
041cb618-a31c-5129-9b0e-8e39b56df79a,Leslie Meers,United States,1997,1997,1,1,0,,,0,,,,,,,,
72308727-21b9-5b5a-981a-26b2eac085cb,Leuch,,,,,,,,,,,,,,,,,
6b2f4c65-6c59-5507-9792-25886c2e80aa,Levi Lieb,,,,0,0,0,,,0,,,,,,,,
7fc2bb0c-29eb-500c-a536-d45fe1b59123,Leynner Vale,,,,1,1,0,,,0,,,,,,,,
ef902cd4-83ed-574e-8fb6-06f76e2c2258,Liam Johnston,New Zealand,2003,2003,1,3,0,,,0,,1,8.0,2,1.0,blurry whirl,whirl,
45e7cf63-0905-5a12-9a25-8a802b5ff7ed,Libor Sofka,Switzerland,2005,2013,3,5,0,,,0,,,,,,,,
b143efe0-0db3-5e76-b6ed-d1ff4adf8fc4,Lilla Farkas,Poland,2023,2023,1,5,0,,,0,,,,,,,,
669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,United States,1985,1985,1,1,0,,,0,,,,,,,,
2319bbf4-7ccc-5294-a400-2ded0b73e2c7,Lindner,,,,,,,,,,,,,,,,,
e9ec1101-308a-50eb-a40a-d8bfb24a9a1e,Line Duchenes,,,,1,1,0,,,0,,,,,,,,
d180df28-54ca-5842-b649-39d94414afd6,Ling Pikalov,Russia,2004,2004,2,2,0,,,0,,,,,,,,
83ba4a8c-d170-5c79-b698-e0fd6893a7c3,Linnanen Jere,Denmark,2004,2004,1,1,0,,,0,,,,,,,,
fbf52ca9-ba84-50bc-bce9-0244718c18e7,Lino Landau,France,2005,2014,38,77,0,,,0,,,,,,,,
c72fd57f-ae75-5003-a5ad-8729081350a8,Lino Landau IV,,,,,,,,,,,,,,,,,
99f8f795-df84-5f76-a00c-935658d2914e,Lionel Veluire,France,2001,2002,2,4,0,,,0,,,,,,,,
f5c158d0-bf8b-5ce2-9d64-64a0029b72ac,Lionel Veluire,,,,,,,,,,,,,,,,,
61dec0c7-9907-5536-8d9a-f0daae89d5e9,Lisa,,,,,,,,,,,,,,,,,
a1441031-9192-58f2-9741-64a3da3d4248,Lisa Amengual,,,,,,,,,,,,,,,,,
04f32be4-d341-5f17-b5e4-23df053befff,Lisa Amenguale,France,2004,2012,15,25,0,,,0,,,,,,,,
ba312203-e461-5e46-ba19-61394b942cb0,Lisa MacDaniel,,,,,,,,,,,,,,,,,
65bd83e0-d1a7-5011-b4d6-568ba91b4b34,Lisa Mc Neal,Germany,2010,2010,1,1,0,,,0,,,,,,,,
9d6d7125-c6e0-596a-8341-9cefd6f92cf8,Lisa McDaniel (Berkeley,,,,,,,,,,,,,,,,,
dc781da6-b597-5a30-b8bc-fd79c2d020c9,Lisa McDaniel (CA) Evanne Lamarche,,,,,,,,,,,,,,,,,
451c3958-2dcd-5c76-b286-3dde504852c5,Lisa McDaniel Jones,,,,,,,,,,,,,,,,,
f995558d-69d9-557a-892a-0e695d85250b,Lisa McDaniel Jones,United States,1997,2003,36,88,0,,,1,,,,,,,,
bba8b8c5-0d76-5a80-8cf2-1479b77ca023,Lisa Monte,,,,1,1,0,,,0,,,,,,,,
5439339f-3ef7-59be-9759-8b426d77d4d5,Lisa Monti,United States,1997,1997,16,25,0,,,1,2014,,,,,,,
d293d3d0-5f1d-5ce0-ac62-ad71d936c3f4,Lisa Thygesen,Poland,2003,2004,2,2,0,,,0,,,,,,,,
ebad1497-e45b-538a-a18a-0a3cda5d730c,Lisa Uebele,France,2004,2010,27,58,0,,,0,,,,,,,,
09509e3c-2132-542b-b40f-8abbbf00f63a,Lisa Wachholz,United States,1998,1998,1,3,0,,,0,,,,,,,,
e368b23b-3c07-55eb-847f-a1181e820e97,Lisa Übele,,,,1,4,0,,,0,,,,,,,,
c334604e-0a54-592e-8f76-8f753ecf2ab5,Lisandra Cruz,Spain,2020,2020,1,1,0,,,0,,,,,,,,
43e31230-b102-5a58-a636-9da126870284,Lise Thygesen,Germany,2003,2009,13,20,0,,,0,,,,,,,,
a006d38e-4f1e-52aa-a18f-21b3813e9f99,Lito Marley,,,,2,2,0,,,0,,,,,,,,
145d1998-d217-5dd8-a5b4-239c1c7c7c59,Liukko Ninni,,,,0,0,0,,,0,,,,,,,,
94e0344a-25af-5cf9-99be-47268fcfb94b,Livson,,,,,,,,,,,,,,,,,
c973f0e1-bec6-5b0d-8279-3ada4b5fa359,Liza Tikhomirova,,,,,,,,,,,,,,,,,
dcb12f9f-d7ed-5913-99e7-dbd1ea0a074c,Lobankov Arkadiy,Russia,2009,2009,1,2,0,,,0,,,,,,,,
bfa1c5a0-584c-5283-8c58-9003507522d7,Locher Nora,,,,1,1,0,,,0,,,,,,,,
4de02695-b769-58ca-814d-a3682de86969,Loco Watevaman,,,,3,3,0,,,0,,,,,,,,
cb06d632-79b1-593e-a603-7827cd60a33a,Logan Dethman,United States,2001,2001,1,3,0,,,0,,,,,,,,
73e436f3-a67a-5acd-933c-d4818be89723,Logan McDonald,,,,1,1,0,,,0,,,,,,,,
f604fadc-5953-5d33-9bb2-628bff698444,Loic Bigey,Switzerland,2024,2024,5,5,0,,,0,,,,,,,,
f3d1585a-fb97-547d-a7b7-69a830741aa9,Lolle Vollmer,,,,1,1,0,,,0,,,,,,,,
60860e34-935d-5bb0-b718-a430fa4a142e,Lon Smith,United States,1999,2019,17,33,0,,,0,,,,4,1.0,spinning,mobius,torque
e87fa274-de33-51d6-8ee5-d9937075adbf,London England,,,,,,,,,,,,,,,,,
cf4f814b-253e-580b-8010-f510ff168777,Lonn Vo,United States,1997,1997,1,2,0,,,0,,,,,,,,
0bb608ec-43de-5a37-a2a7-9e5c5717853a,Lonya Julin,United States,1998,1999,6,12,0,,,0,,,,,,,,
d8724468-6f19-5b54-9ba7-e77890327896,Loren Dobson,United States,2025,2025,1,1,0,,,0,,,,,,,,
95fcd1df-e238-500f-9986-3d4e1e174a62,Lorenzen Nikolai,Denmark,2004,2004,1,1,0,,,0,,,,,,,,
cda92b60-08cf-596c-84f7-ec9f9a36bd69,Lori Chisholm,United States,1997,1997,1,1,0,,,0,,,,,,,,
77f0f32d-98bf-5742-8228-4e06ac07bd9d,Lori Jean Conover,United States,1983,1998,5,9,0,,,1,,,,,,,,
ba28d5fa-2066-58e3-a3b5-6c7252f3c957,Loui Bordini,Switzerland,2013,2014,2,2,0,,,0,,,,,,,,
bb680a74-df4f-530f-a906-d2b1c798142b,Louis,,,,,,,,,,,,,,,,,
ed952575-4248-5f72-8dc7-db3335797bf7,Louis Brasher,,,,1,1,0,,,0,,,,,,,,
3ec3b1d1-ce77-5cfa-88db-2c7c44d48d3b,Louis Marchadier,Spain,2012,2017,3,5,0,,,0,,,,,,,,
3b121a62-e750-5bdc-8d8d-a7418e917acb,Louisa Keel,Switzerland,2010,2010,1,1,0,,,0,,,,,,,,
4c7947f7-ea00-5a60-9cba-75320e70623d,Lovell McIlwain,United States,1999,2000,3,4,0,,,0,,,,,,,,
a207b00e-d5d2-5721-af8c-a0befe942f03,Lovell McIlwain (MD,,,,,,,,,,,,,,,,,
35028378-2cc6-5337-8b7d-40aeca5213c4,Lovera Luis,Venezuela,2013,2013,1,1,0,,,0,,,,,,,,
c56b7d80-2ae6-55f9-a6ae-edd154fbb7b1,Loïc Bigey,,,,,,,,,,,,,,,,,
5285c6f5-12c3-51e1-9e2f-b7e8599bd7a4,Luc,,,,,,,,,,,,,,,,,
0d5950ae-ed59-577a-8b6b-b08043c85f7b,Luc Legault,,,,,,,,,,,,,,,,,
c86e3f98-1abf-59a0-bd1a-2dcb61f7e241,Luc Legeault,Canada,1997,2020,37,45,0,,,0,,,,,,,,
c4501110-9e04-5904-b1ae-ef91561aa001,Luc Legualt,,,,,,,,,,,,,,,,,
7e01e372-e801-5b2d-826a-eb689e792016,Lucas,,,,,,,,,,,,,,,,,
efc4ba39-63cb-536e-8f0f-f9e856adef1c,Lucas Barclay,,,,1,2,0,,,0,,,,,,,,
04abe9c2-f014-5343-be2f-4cb0b97aec72,Lucas Prokopiak,United States,1999,1999,2,3,0,,,0,,,,,,,,
f9bd712d-f282-5cff-95df-869ee1ff5759,Luce Gaudette,Canada,2001,2001,1,2,0,,,0,,,,,,,,
d1e70bfb-ffde-5b43-9c0a-c1a69a8d183e,Lucia Laura,Hungary,2001,2001,1,1,0,,,0,,,,,,,,
6c52edda-e315-5298-87d6-500dba273976,Lucjan Korwin,Poland,2012,2012,1,1,0,,,0,,,,,,,,
7732f45f-1020-563b-8dde-27c2c5fa9b09,Ludovic Lacaze,France,2000,2011,21,34,0,,,0,,,,,,,,
0012bcc4-1120-5702-a059-2ef67d63abe5,Luis Alberto Sarmiento,Colombia,2009,2009,1,2,0,,,0,,,,,,,,
b213d9d4-f231-5bb0-90a0-518750595aa8,Luis Alvarez,,,,1,1,0,,,0,,,,,,,,
3155e7e2-030e-562a-badf-49681e9e2dff,Luis Blanco,,,,1,1,0,,,0,,,,,,,,
af293a83-b430-5db9-aca1-a1bb64aa904d,Luis Colina,Venezuela,2024,2024,1,2,0,,,0,,,,,,,,
a75e4656-41c5-5902-8911-bc1e3ca1be06,Luis Enrique,,,,1,1,0,,,0,,,,,,,,
f4c3baf0-f2ba-51dd-a4f7-d61603935258,Luis Getxo,Spain,2020,2023,5,6,0,,,0,,,,,,,,
0462b4fa-e09a-5bb5-88f5-0e67d41a7dd2,Luis Lovera,Venezuela,2013,2025,7,16,0,,,0,,,,,,,,
23c6748c-39f8-5ecd-ae9c-c3d83c0bfec6,Luis Monhollon,United States,2007,2010,2,2,0,,,0,,1,,4,0.667,paradox torque,spinning,ducking
30c1e0f1-c934-5957-a0b6-c34e8f536e79,Luis Moreno Villegas,Colombia,2023,2023,1,2,0,,,0,,,,,,,,
90bff1ae-2cb0-56d2-80f3-4c9862e7fa8d,Luis Ortegano,,,,1,1,0,,,0,,,,,,,,
7943dc95-d947-50f1-9e5d-c0c29e800181,Luis Sarmiento Narro,,,,,,,,,,,,,,,,,
8664b5e1-99e8-5909-86f8-f034a94489a4,Luisa Keel,Switzerland,2006,2006,1,1,0,,,0,,,,,,,,
02438835-748f-5ddf-ba88-646d1f155fa2,Luka,,,,,,,,,,,,,,,,,
042eb55e-237f-5a9c-9005-cdcc14ef4459,Luka W-L,,,,,,,,,,,,,,,,,
206eaac4-f28d-5cad-b334-c0ea07752736,Luka W.-Lavallée,,,,,,,,,,,,,,,,,
86d08b72-6cda-59de-a4f3-689faf7a2ae4,Luka WL,,,,,,,,,,,,,,,,,
eb31fc55-dea7-5e08-8ae7-fa8eef52b2f9,Luka WeyLav-Lavallee,,,,,,,,,,,,,,,,,
